ID_ORGANIGRAMME,DATE_FIN,DATE_DEBUT,DATE_VERROU,LABEL,DELETED,UTILISATEUR_VERROU,ID_PARENT_ENTITE,ID_PARENT_UNITE,ID_PARENT_INSTITUTION,TYPE,FUNCTION_READ,NOR_DIRECTION
"50001096",null,"07-02-20T01:00:000",null,"Décret changement de noms",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"N\"};"
"50001103",null,"07-02-21T01:00:000",null,"(vide) Délégation gale pour l'armement",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"A\"};"
"50001104",null,"07-02-21T01:00:000",null,"(vide) Bureau des officiers généraux",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"B\"};"
"50001105",null,"07-02-21T01:00:000",null,"(vide) Contrôle général des armées",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"C\"};"
"50001106",null,"07-02-21T01:00:000",null,"Dir. des affaires juridiques (Défense)",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"D\"};"
"50001118",null,"10-11-15T01:00:000",null,"Cabinet coll territoriales (COT)",0,null,"50005041",null,null,"DIR",null,"{\"ID\":\"50005041\",\"NOR\":\"COT\"};"
"50001132",null,"07-02-21T01:00:000",null,"Dir. affaires financières (DEF)",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"F\"};"
"50001134",null,"07-02-21T01:00:000",null,"Dir. des ressources humaines (Défense)",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"H\"};"
"50001135",null,"07-02-21T01:00:000",null,"Etat-major des armées",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"K\"};"
"50001136",null,"07-02-21T01:00:000",null,"Etat-major de l'armée de l'air",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"L\"};"
"50001137",null,"07-08-13T02:00:000",null,"Sous-dir. BDC (Défense)",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"M\"};"
"50001138",null,"07-02-21T01:00:000",null,"(vide) Etat-major de la marine",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"N\"};"
"50001139",null,"07-02-21T01:00:000",null,"(vide) Dir mémoire, patrimoine, archives",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"P\"};"
"50001140",null,"07-02-21T01:00:000",null,"(vide) Etat-major de l'armée de terre",0,null,"50000967",null,null,"DIR",null,"{\"ID\":\"50000967\",\"NOR\":\"T\"};"
"50001147",null,"07-08-13T02:00:000",null,"BDC Défense",0,null,null,"50001137",null,"AUT",null,null
